id,taxid,superkingdom,organism,title,valid
NC_024357,1448274,Viruses,Streptococcus phage K13,"Streptococcus phage K13, complete sequence",True
KY549152,1955423,Viruses,Mycobacterium phage Maxxinista,"Mycobacterium phage Maxxinista, complete genome",True
NC_023574,1412875,Viruses,Lactococcus phage phiL47,"Lactococcus phage phiL47, complete genome",True
KX670787,1897526,Viruses,Arthrobacter phage Chocolat,"Arthrobacter phage Chocolat, complete genome",True
MF919491,2041558,Viruses,Propionibacterium phage Aquarius,"Propionibacterium phage Aquarius, complete genome",True
NC_016765,2992927,Viruses,Pseudomonas phage PMG1,"Pseudomonas phage PMG1, complete genome",True
MH744417,2315614,Viruses,Mycobacterium phage Grand2040,"Mycobacterium phage Grand2040, complete genome",True
NC_009554,12348,Viruses,Lactobacillus phage LL-H,"Lactobacillus phage LL-H, complete genome",True
KX619651,1897504,Viruses,Mycobacterium phage Roosevelt,"Mycobacterium phage Roosevelt, complete genome",True
NC_031228,1543203,Viruses,Salmonella phage BP12C,"Salmonella phage BP12C, complete genome",True
NC_022071,1340836,Viruses,Mycobacterium phage Crossroads,"Mycobacterium phage Crossroads, complete genome",True
MK524499,2341048,Viruses,Mycobacterium phage Tripl3t,"Mycobacterium phage Tripl3t, complete genome",True
NC_027372,1540092,Viruses,Bacillus phage Pascal,"Bacillus phage Pascal, complete genome",True
NC_029011,1732178,Viruses,Sulfolobus monocaudavirus SMV4,"Sulfolobus monocaudavirus SMV4, complete genome",True
MH669009,2301567,Viruses,Mycobacterium phage Nimbo,"Mycobacterium phage Nimbo, complete genome",True
MK359335,2502462,Viruses,Mycobacterium phage Patter,"Mycobacterium phage Patter, complete genome",True
KY471267,1958910,Viruses,Mycobacterium phage SassyB,"Mycobacterium phage SassyB, complete genome",True
NC_005091,242861,Viruses,Burkholderia phage BcepNazgul,"Burkholderia phage BcepNazgul, complete genome",True
MG839014,2079593,Viruses,Mycobacterium phage RagingRooster,"Mycobacterium phage RagingRooster, complete genome",True
MH051266,2126807,Viruses,Mycobacterium phage MikeLiesIn,"Mycobacterium phage MikeLiesIn, complete genome",True
NC_022982,1415145,Viruses,Xylella phage Paz,"Xylella phage Paz, complete genome",True
NC_028751,1675555,Viruses,Mycobacterium phage Quico,"Mycobacterium phage Quico, complete genome",True
KT959213,1747281,Viruses,Rhodococcus phage TWAMP,"Rhodococcus phage TWAMP, complete genome",True
NC_028663,1589733,Viruses,Cyanophage P-TIM40,"Cyanophage P-TIM40, complete genome",True
MH271302,2201428,Viruses,Gordonia phage Margaret,"Gordonia phage Margaret, complete genome",True
MH590592,2283292,Viruses,Mycobacterium phage Ryadel,"Mycobacterium phage Ryadel, complete genome",True
NC_017674,749447,Viruses,Pseudomonas phage JG024,"Pseudomonas phage JG024, complete genome",True
NC_018856,57477,Viruses,Bacillus phage Bastille,"Bacillus phage Bastille, complete genome",True
KF188414,1358124,Viruses,Mycobacterium phage ABCat,"Mycobacterium phage ABCat, complete genome",True
NC_001271,110457,Viruses,Yersinia phage phiYeO3-12,"Yersinia phage phiYeO3-12, complete genome",True
NC_023863,1458716,Viruses,Vibrio phage CHOED,"Vibrio phage CHOED, complete genome",True
NC_028685,1675531,Viruses,Shigella phage Ss-VASD,"Shigella phage Ss-VASD, complete genome",True
NC_022965,1391430,Viruses,Mycobacterium phage CloudWang3,"Mycobacterium phage CloudWang3, complete genome",True
NC_023566,1458697,Viruses,Rhizobium phage vB_RglS_P106B,"Rhizobium phage vB_RglS_P106B, complete genome",True
MK279864,2499048,Viruses,Mycobacterium phage Mag7,"Mycobacterium phage Mag7, complete genome",True
KT591489,1718599,Viruses,Mycobacterium phage Archie,"Mycobacterium phage Archie, complete genome",True
KT186228,1673877,Viruses,Streptomyces phage Amela,"Streptomyces phage Amela, complete genome",True
NC_028805,1691954,Viruses,Brevibacillus phage Jenst,"Brevibacillus phage Jenst, complete genome",True
NC_028784,1698420,Viruses,Mycobacterium phage Tasp14,"Mycobacterium phage Tasp14, complete genome",True
MF541408,2024291,Viruses,Streptomyces phage Jash,"Streptomyces phage Jash, complete genome",True
MH001446,2108126,Viruses,Mycobacterium phage Megabear,"Mycobacterium phage Megabear, complete genome",True
KX557285,1887654,Viruses,Gordonia phage Terapin,"Gordonia phage Terapin, complete genome",True
NC_029104,1296659,Viruses,Brevibacillus phage Jimmer1,"Brevibacillus phage Jimmer1, complete genome",True
MK433268,2510520,Viruses,Streptomyces phage Popy,"Streptomyces phage Popy, complete genome",True
MF919523,2041542,Viruses,Mycobacterium phage Mikota,"Mycobacterium phage Mikota, complete genome",True
NC_021068,573171,Viruses,Vibrio phage douglas 12A4,Vibrio phage douglas 12A4 genomic sequence,True
NC_031929,1701827,Viruses,Streptococcus phage phiARI0468-1,"Streptococcus phage phiARI0468-1, complete genome",True
NC_019524,1150990,Viruses,Hafnia phage Enc34,"Enterobacter phage Enc34, complete genome",True
NC_008200,373411,Viruses,Mycobacterium phage PLot,"Mycobacterium phage PLot, complete genome",True
NC_021557,929834,Viruses,Rhizobium phage RR1-B,Rhizobium phage RR1-B genomic sequence,True
NC_022916,1401297,Viruses,Burkholderia phage JG068,"Burkholderia phage JG068, complete genome",True
MH025888,2126786,Viruses,Mycobacterium phage BigMama,"Mycobacterium phage BigMama, complete genome",True
KR337643,1655016,Viruses,Propionibacterium phage MrAK,"Propionibacterium phage MrAK, complete genome",True
NC_024141,1486425,Viruses,Mycobacterium phage Kampy,"Mycobacterium phage Kampy, complete genome",True
NC_004629,2905945,Viruses,Pseudomonas phage phiKZ,"Pseudomonas phage phiKZ, complete genome",True
NC_023558,1410331,Viruses,Cronobacter phage Dev2,Cronobacter phage Dev2 complete genome,True
NC_023702,2923003,Viruses,Mycobacterium phage Kugel,"Mycobacterium phage Kugel, complete genome",True
MH779502,2315537,Viruses,Mycobacterium phage FudgeTart,"Mycobacterium phage FudgeTart, complete genome",True
MF140423,2015864,Viruses,Arthrobacter phage Nightmare,"Arthrobacter phage Nightmare, complete genome",True
MH779509,2315541,Viruses,Mycobacterium phage Kasen3,"Mycobacterium phage Kasen3, complete genome",True
MH155874,2182401,Viruses,Mycobacterium phage PhrankReynolds,"Mycobacterium phage PhrankReynolds, complete genome",True
NC_021071,536444,Viruses,Cyanophage P-RSM1,Cyanophage P-RSM1 genomic sequence,True
NC_019528,1141132,Viruses,Aeromonas phage phiAS7,"Aeromonas phage phiAS7, complete genome",True
MF185725,2015838,Viruses,Arthrobacter phage Tophat,"Arthrobacter phage Tophat, complete genome",True
KY083058,1916112,Viruses,Mycobacterium phage Abdiel,"Mycobacterium phage Abdiel, complete genome",True
NC_020835,885867,Viruses,Prochlorococcus phage P-SSP10,Prochlorococcus phage P-SSP10 genomic sequence,True
MH779504,2315531,Viruses,Gordonia phage Getalong,"Gordonia phage Getalong, complete genome",True
NC_027120,741942,Viruses,Lactococcus phage 1358,"Lactococcus phage 1358, complete sequence",True
NC_015454,504501,Viruses,Propionibacterium phage PAD20,"Propionibacterium phage PAD20 endogenous virus, complete genome",True
NC_022337,1235650,Viruses,Propionibacterium phage PHL071N05,"Propionibacterium phage PHL071N05, complete genome",True
NC_029060,1622191,Viruses,Gordonia phage GordDuk1,"Gordonia phage GordDuk1, complete genome",True
NC_023737,1079895,Viruses,Mycobacterium phage Pleione,"Mycobacterium phage Pleione, complete genome",True
MH651189,2301697,Viruses,Gordonia phage Schmidt,"Gordonia phage Schmidt, complete genome",True
NC_027997,2994044,Viruses,Campylobacter phage CP220,"Campylobacter phage CP220, complete genome",True
NC_031224,1796997,Viruses,Arthrobacter phage Mudcat,"Arthrobacter phage Mudcat, complete genome",True
MF324903,2015827,Viruses,Rhodococcus phage AppleCloud,"Rhodococcus phage AppleCloud, complete genome",True
MH020247,2126787,Viruses,Mycobacterium phage MPhalcon,"Mycobacterium phage MPhalcon, complete genome",True
NC_019527,1127514,Viruses,Aeromonas phage vB_AsaM-56,"Aeromonas phage vB_AsaM-56, complete genome",True
NC_028856,1610832,Viruses,Bacillus phage Stahl,"Bacillus phage Stahl, complete genome",True
MF668281,2027900,Viruses,Mycobacterium phage RitaG,"Mycobacterium phage RitaG, complete genome",True
MK016494,2484209,Viruses,Mycobacterium phage Filuzino,"Mycobacterium phage Filuzino, complete genome",True
NC_028857,1675602,Viruses,Citrobacter phage Merlin,"Citrobacter phage Merlin, complete genome",True
KX808132,1913035,Viruses,Mycobacterium phage Amelie,"Mycobacterium phage Amelie, complete genome",True
MH513984,2250309,Viruses,Mycobacterium phage Steamy,"Mycobacterium phage Steamy, complete genome",True
NC_023742,1089110,Viruses,Mycobacterium phage Akoma,"Mycobacterium phage Akoma, complete genome",True
GQ303265,2919547,Viruses,Mycobacterium phage Pumpkin,"Mycobacterium phage Pumpkin, complete genome",True
KX721255,1897433,Viruses,Mycobacterium phage Yucca,"Mycobacterium phage Yucca, complete genome",True
MH020243,2126811,Viruses,Mycobacterium phage TootsiePop,"Mycobacterium phage TootsiePop, complete genome",True
KT281794,1698714,Viruses,Mycobacterium phage Snenia,"Mycobacterium phage Snenia, complete genome",True
MG663585,2060089,Viruses,Streptomyces phage ToriToki,"Streptomyces phage ToriToki, complete genome",True
NC_016657,444875,Viruses,Cyanophage 9515-10a,"Cyanophage 9515-10a, complete genome",True
MH536819,2250321,Viruses,Gordonia phage Fury,"Gordonia phage Fury, complete genome",True
NC_021337,1273713,Viruses,Acinetobacter phage AB3,"Acinetobacter phage AB3, complete genome",True
NC_014901,938131,Viruses,Mycobacterium phage Wee,"Mycobacterium phage Wee, complete genome",True
KY798216,1983408,Viruses,Mycobacterium phage Journey13,"Mycobacterium phage Journey13, complete genome",True
MH590604,2283288,Viruses,Microbacterium phage ColaCorta,"Microbacterium phage ColaCorta, complete genome",True
MH271291,2201446,Viruses,Rhodococcus phage Alpacados,"Rhodococcus phage Alpacados, complete genome",True
MG099936,2047834,Viruses,Mycobacterium phage Andies,"Mycobacterium phage Andies, complete genome",True
NC_010463,194701,Viruses,Felsduovirus Fels2,"Enterobacteria phage Fels-2, complete genome",True
MF140400,2015854,Viruses,Arthrobacter phage Canowicakte,"Arthrobacter phage Canowicakte, complete genome",True
MK524485,2530133,Viruses,Mycobacterium phage MissDaisy,"Mycobacterium phage MissDaisy, complete genome",True
KU160661,1772311,Viruses,Arthrobacter phage Pumancara,"Arthrobacter phage Pumancara, complete genome",True
NC_021805,1327987,Viruses,Cellulophaga phage phi12a:1,"Cellulophaga phage phi12a:1, complete genome",True
NC_013644,673839,Viruses,Enterococcus phage phiFL4A,"Enterococcus phage phiFL4A, complete genome",True
NC_028749,1691958,Viruses,Brevibacillus phage Sundance,"Brevibacillus phage Sundance, complete genome",True
NC_009014,418443,Viruses,Erwinia phage Era103,"Erwinia amylovora phage Era103, complete genome",True
NC_029074,1622192,Viruses,Gordonia phage GordTnk2,"Gordonia phage GordTnk2, complete genome",True
KM408320,1541886,Viruses,Mycobacterium phage Lasso,"Mycobacterium phage Lasso, complete genome",True
NC_024365,1500757,Viruses,Pseudomonas phage phiPSA1,"Pseudomonas phage phiPSA1, complete genome",True
NC_023572,1445726,Viruses,Mycobacterium phage MichelleMyBell,"Mycobacterium phage MichelleMyBell, complete genome",True
MK359317,2502435,Viruses,Mycobacterium phage FrayBell,"Mycobacterium phage FrayBell, complete genome",True
KR080194,1647301,Viruses,Mycobacterium phage Vincenzo,"Mycobacterium phage Vincenzo, complete genome",True
NC_029026,1640885,Viruses,Enterococcus phage EFLK1,"Enterococcus phage EFLK1, complete genome",True
NC_007019,2908019,Viruses,Streptococcus phage 2972,"Streptococcus phage 2972, complete genome",True
KF841476,1429792,Viruses,Mycobacterium phage Melvin,"Mycobacterium phage Melvin, complete genome",True
KT990218,1755671,Viruses,Rhodococcus phage Lillie,"Rhodococcus phage Lillie, complete genome",True
NC_031941,1701814,Viruses,Streptococcus phage phiARI0131-2,"Streptococcus phage phiARI0131-2, complete genome",True
MF190168,2023953,Viruses,Mycobacterium phage Spoonbill,"Mycobacterium phage Spoonbill, complete genome",True
NC_005841,221029,Viruses,Enterobacteria phage ST104,"Enterobacteria phage ST104 DNA, complete genome",True
KR080197,1647304,Viruses,Mycobacterium phage FlagStaff,"Mycobacterium phage FlagStaff, complete genome",True
MK016499,2484212,Viruses,Mycobacterium phage Mangethe,"Mycobacterium phage Mangethe, complete genome",True
NC_031092,1805465,Viruses,Citrobacter phage SH2,"Citrobacter phage SH2, complete genome",True
NC_009812,330396,Viruses,Listeria phage B025,"Listeria phage B025, complete genome",True
NC_028688,1701804,Viruses,Klebsiella phage vB_Kp1,"Klebsiella phage vB_Kp1, complete genome",True
MF185718,2015834,Viruses,Arthrobacter phage Colucci,"Arthrobacter phage Colucci, complete genome",True
JF704111,1034144,Viruses,Mycobacterium phage Rockstar,"Mycobacterium phage Rockstar, complete genome",True
NC_021792,1327985,Viruses,Cellulophaga phage phi46:3,"Cellulophaga phage phi46:3, complete genome",True
NC_023705,2922994,Viruses,Mycobacterium phage Liefie,"Mycobacterium phage Liefie, complete genome",True
NC_031028,1887647,Viruses,Gordonia phage Ghobes,"Gordonia phage Ghobes, complete genome",True
NC_009543,2913975,Viruses,Xanthomonas phage Xop411,"Xanthomonas phage Xop411, complete genome",True
NC_031265,1821553,Viruses,Gordonia phage Guacamole,"Gordonia phage Guacamole, complete genome",True
NC_031099,1887648,Viruses,Gordonia phage Hedwig,"Gordonia phage Hedwig, complete genome",True
KU958700,1821728,Viruses,Streptomyces phage Chymera,"Streptomyces phage Chymera, complete genome",True
MF140427,2015868,Viruses,Arthrobacter phage Shrooms,"Arthrobacter phage Shrooms, complete genome",True
MK359353,2502475,Viruses,Mycobacterium phage BadAgartude,"Mycobacterium phage BadAgartude, complete genome",True
NC_023729,1056830,Viruses,Mycobacterium phage Charlie,"Mycobacterium phage Charlie, complete genome",True
NC_031009,1862959,Viruses,Lactococcus phage D4412,"Lactococcus phage D4412, complete genome",True
NC_006936,2892345,Viruses,Lactobacillus phage phiJL-1,"Lactobacillus phage phiJL-1, complete genome",True
NC_008206,373415,Viruses,Mycobacterium phage Wildcat,"Mycobacteriophage Wildcat, complete genome",True
MH450126,2250424,Viruses,Mycobacterium phage PhishRPhriends,"Mycobacterium phage PhishRPhriends, complete genome",True
NC_011038,532078,Viruses,Yersinia phage Yepe2,"Yersinia phage Yepe2, complete genome",True
NC_024371,1486469,Viruses,Mycobacterium phage Damien,"Mycobacterium phage Damien, complete genome",True
MG925356,2099642,Viruses,Mycobacterium phage OliverWalter,"Mycobacterium phage OliverWalter, complete genome",True
JN699002,1089114,Viruses,Mycobacterium phage Avrafan,"Mycobacterium phage Avrafan, complete genome",True
NC_014663,760939,Viruses,Acinetobacter phage Acj9,"Acinetobacter phage Acj9, complete genome",True
NC_011055,2914015,Viruses,Mycobacterium phage Porky,"Mycobacterium phage Porky, complete genome",True
JF704116,1034132,Viruses,Mycobacterium phage Drazdys,"Mycobacterium phage Drazdys, complete genome",True
NC_015584,2920893,Viruses,Mycobacterium phage Faith1,"Mycobacterium phage Faith1, complete genome",True
MK376956,2507857,Viruses,Gordonia phage WilliamBoone,"Gordonia phage WilliamBoone, complete genome",True
KP790011,1622193,Viruses,Gordonia phage Gsput1,"Gordonia phage Gsput1, complete genome",True
NC_019398,1141138,Viruses,Cronobacter phage vB_CsaM_GAP161,"Cronobacter phage vB_CsaM_GAP161, complete genome",True
MG757152,2079413,Viruses,Gordonia phage Adgers,"Gordonia phage Adgers, complete genome",True
MF189172,2024276,Viruses,Arthrobacter phage Elsa,"Arthrobacter phage Elsa, complete genome",True
KR337645,1655014,Viruses,Propionibacterium phage Kubed,"Propionibacterium phage Kubed, complete genome",True
NC_001956,83201,Viruses,Vibrio phage fs2,"Vibrio phage fs2, complete genome",True
NC_029098,1556290,Viruses,Streptomyces phage Jay2Jay,"Streptomyces phage Jay2Jay, complete genome",True
NC_028842,1556289,Viruses,Mycobacterium phage CaptainTrips,"Mycobacterium phage CaptainTrips, complete genome",True
MK359362,2502480,Viruses,Mycobacterium phage Atlantean,"Mycobacterium phage Atlantean, complete genome",True
NC_022756,1414736,Viruses,Lactobacillus phage J-1,"Lactobacillus phage J-1, complete genome",True
NC_019513,1168612,Viruses,Staphylococcus phage SMSAP5,"Staphylococcus phage SMSAP5, complete genome",True
KX576639,1897766,Viruses,Mycobacterium phage DudeLittle,"Mycobacterium phage DudeLittle, complete genome",True
NC_028900,2919545,Viruses,Lactococcus phage SL4,"Lactococcus phage SL4, complete genome",True
MK305890,2500797,Viruses,Streptomyces phage WheeHeim,"Streptomyces phage WheeHeim, complete genome",True
NC_016571,1124849,Viruses,Pseudomonas phage OBP,"Pseudomonas phage OBP, complete genome",True
KT222940,1679527,Viruses,Mycobacterium phage Kinbote,"Mycobacterium phage Kinbote, complete genome",True
MH271316,2201443,Viruses,Microbacterium phage Tandem,"Microbacterium phage Tandem, complete genome",True
NC_031257,1805459,Viruses,Mycobacterium phage Mulciber,"Mycobacterium phage Mulciber, complete genome",True
MH834607,2419952,Viruses,Arthrobacter phage Corgi,"Arthrobacter phage Corgi, complete genome",True
MK359324,2502442,Viruses,Mycobacterium phage Tortoise16,"Mycobacterium phage Tortoise16, complete genome",True
NC_027620,1655016,Viruses,Propionibacterium phage MrAK,"Propionibacterium phage MrAK, complete genome",True
NC_028788,1589750,Viruses,Paenibacillus phage Diva,"Bacteriophage Diva, complete genome",True
NC_031226,1821549,Viruses,Gordonia phage BaxterFox,"Gordonia phage BaxterFox, complete genome",True
KX688047,1897445,Viruses,Mycobacterium phage Marcoliusprime,"Mycobacterium phage Marcoliusprime, complete genome",True
MH825698,2315703,Viruses,Microbacterium phage Burro,"Microbacterium phage Burro, complete genome",True
NC_000871,2905685,Viruses,Streptococcus phage Sfi19,"Streptococcus phage Sfi19, complete genome",True
MK279847,2499001,Viruses,Arthrobacter phage CristinaYang,"Arthrobacter phage CristinaYang, complete genome",True
KY092481,1920310,Viruses,Streptomyces phage PapayaSalad,"Streptomyces phage PapayaSalad, complete genome",True
MG839020,2079585,Viruses,Microbacterium phage Kale,"Microbacterium phage Kale, complete genome",True
