DNABERTBACTSTRAT,NT2PHAGESTRAT,NT2BACTSTRAT,MEGADNAPHAGESTRAT,DNABERTPHAGESTRAT,MEGADNABACTSTRAT,F1Score1,Average
TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,0.9302721088435375,.9302
TruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.93726580442403,.9372
TruncateStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9303634806021296,.9303
TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,0.946241731809982,.9462
TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,0.9282214600685937,.9282
TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,0.9356558833985069,.9356
TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,TfidfStrategy,0.9322916666666665,.9322
TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,TfidfStrategy,0.9454851104707014,.9454
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,0.9448325704649483,.9448
TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,0.9439980813047129,.9439
TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,TfidfStrategy,TfidfStrategy,0.9420184376516255,.9420
TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,0.9461566135028181,.9461
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,0.9121962954053403,.9121
TruncateStrategy,TKPertStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,TKPertStrategy,0.927310872516352,.9273
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,0.9209756097560976,.9209
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,0.9399682112727717,.9399
TruncateStrategy,TKPertStrategy,TruncateStrategy,Tf4idfStrategy,Tf4idfStrategy,TKPertStrategy,0.9133936315202578,.9133
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.9152933041373746,.9152
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,TfidfStrategy,TruncateStrategy,0.9476213358962037,.9476
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,0.9324307692307693,.9324
TruncateStrategy,TKPertStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,0.9317607413647851,.9317
TruncateStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9406962785114046,.9406
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,0.9475704859028194,.9475
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,0.9268862415323521,.9268
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,TfidfStrategy,MaxStrategy,0.9464734762303916,.9464
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.940128296507484,.9401
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,TfidfStrategy,Tf4idfStrategy,0.9253838771593089,.9253
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TfidfStrategy,0.9302599082676702,.9302
TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9311427881130708,.9311
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,0.9489771359807462,.9489
TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,Tf4idfStrategy,0.9406577693040992,.9406
TruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,0.9036068870177203,.9036
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9472292342829668,.9472
TruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,0.9410351867419239,.9410
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,0.9477979119164767,.9477
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9401204967416699,.9401
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,TfidfStrategy,TfidfStrategy,0.9291606016496845,.9291
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,TfidfStrategy,TfidfStrategy,0.9410898379970545,.9410
TruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9044570302881064,.9044
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,0.9487487969201155,.9487
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,Tf4idfStrategy,0.946241731809982,.9462
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,Tf4idfStrategy,TfidfStrategy,0.94775390625,.9477
TruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9466312484907027,.9466
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TfidfStrategy,0.9105087263275158,.9105
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,0.9258204334365325,.9258
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,MaxStrategy,0.9265246142542248,.9265
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,TruncateStrategy,0.9491525423728814,.9491
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,TfidfStrategy,Tf4idfStrategy,0.9459657701711491,.9459
TruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,0.9346781940441884,.9346
TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9432908318154218,.9432
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,TfidfStrategy,TruncateStrategy,0.9507840772014475,.9507
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,TfidfStrategy,MaxStrategy,0.9441260744985673,.9441
TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9303525365434222,.9303
TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,0.9310715565643292,.9310
TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,TKPertStrategy,0.9304608019150209,.9304
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,Tf4idfStrategy,0.9407514450867052,.9407
TruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,0.9409514702366722,.9409
TruncateStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.9354451643868491,.9354
TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,0.9347103513770182,.9347
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,Tf4idfStrategy,0.9215736040609137,.9215
TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.917091361093847,.9170
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,0.9365983755606739,.9365
TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,0.9244065733414486,.9244
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,TfidfStrategy,0.933916538597943,.9339
TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,0.9374924726002649,.9374
TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.9345639569281743,.9345
TruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.9165860735009671,.9165
TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9351479289940829,.9351
TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.9361296472831269,.9361
TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TfidfStrategy,0.9111084014144617,.9111
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TfidfStrategy,0.9043540328336902,.9043
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,0.9242125984251968,.9242
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.8883500750490706,.8883
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,TKPertStrategy,TfidfStrategy,0.9283359785130021,.9283
TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9442049808429119,.9442
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.9395763119884448,.9395
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,0.944357649320995,.9443
TruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.9488226814031715,.9488
TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,0.936973293768546,.9369
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.9406698564593301,.9406
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9264048906654127,.9264
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,Tf4idfStrategy,0.8542520491803278,.8542
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,0.9423122765196662,.9423
TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9113738876020967,.9113
TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,TfidfStrategy,TKPertStrategy,0.9476590636254502,.9476
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,Tf4idfStrategy,0.9095226193451637,.9095
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,0.9239402985074626,.9239
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,TfidfStrategy,TKPertStrategy,0.9334430856067734,.9334
TruncateStrategy,TKPertStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.946396013127507,.9463
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.9358132749817651,.9358
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,0.9222183467038716,.9222
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,0.9142290530490829,.9142
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TfidfStrategy,0.9274455540849477,.9274
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,0.881255628457481,.8812
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,0.8885507797641689,.8885
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,TKPertStrategy,0.9242756269783298,.9242
TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,Tf4idfStrategy,0.8981690494105843,.8981
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.9333490900496336,.9333
TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9218827008378511,.9218
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9459134615384616,.9459
TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9164118246687053,.9164
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,0.9479141548107065,.9479
TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,0.9208615682478218,.9208
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,0.9486746987951807,.9486
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9460401394063214,.9460
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,0.9336173233936812,.9336
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,0.947875285903455,.9478
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,0.9469888207717274,.9469
TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,0.9201445122710852,.9201
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.946215858500782,.9462
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,0.9390900195694716,.9390
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,0.9429328196484469,.9429
TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,0.9412196016131003,.9412
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,0.9229816740960872,.9229
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,0.9337091042764366,.9337
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,0.9337852560222732,.9337
TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TfidfStrategy,0.923170287656269,.9231
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,0.9379752851711026,.9379
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,TfidfStrategy,0.9292475153809748,.9292
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,Tf4idfStrategy,0.923019801980198,.9230
TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,TruncateStrategy,0.9363414634146342,.9363
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,0.9220716360116167,.9220
TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,0.9357210626185959,.9357
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,TfidfStrategy,TKPertStrategy,0.9291279215883388,.9291
TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,0.9445777351247601,.9445
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,0.9404688842518719,.9404
TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,TfidfStrategy,0.9283119399370308,.9283
TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,MaxStrategy,0.9355865784962039,.9355
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,0.8739770867430442,.8739
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,0.9502306385044913,.9502
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,0.8778447533521958,.8778
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,0.9328818478655219,.9328
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9377815658103007,.9377
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,TfidfStrategy,0.9452927738367201,.9452
TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TfidfStrategy,0.9314769975786925,.9314
TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,0.9395393474088292,.9395
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,Tf4idfStrategy,0.9444978375780875,.9444
TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9444846729423124,.9444
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.943310657596372,.9433
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,Tf4idfStrategy,0.9354719309068475,.9354
TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,0.9247937894226103,.9247
TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,0.9025546179632412,.9025
TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,0.938794951178852,.9387
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,0.9188721246599061,.9188
TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,0.9319013336480585,.9319
TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,0.9035768028707026,.9035
TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,0.9441038586368554,.9441
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9218441814595661,.9218
TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,0.9331123475790221,.9331
TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,TfidfStrategy,TruncateStrategy,0.9432719287544223,.9432
TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,0.9267878787878789,.9267
TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,0.9459491994703262,.9459
TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,Tf4idfStrategy,TfidfStrategy,0.9037974683544304,.9037
TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,TfidfStrategy,TfidfStrategy,0.9221840577993604,.9221
TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,TfidfStrategy,MaxStrategy,0.9284299157999009,.9284
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,0.9130850047755491,.9130
TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9381170238381892,.9381
TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,TfidfStrategy,Tf4idfStrategy,0.9191588785046729,.9191
TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,0.9306034995833828,.9306
TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,0.9480284577354395,.9480
TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,0.9046906187624749,.9046
TruncateStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TfidfStrategy,Tf4idfStrategy,0.906927921623513,.9069
TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.9488450840488571,.9488
TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,0.882256642740209,.8822
TruncateStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,TfidfStrategy,0.9163337250293772,.9163
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9338342220067862,.9338
TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9271393643031786,.9271
TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,0.9066535481490592,.9066
TruncateStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,MaxStrategy,0.9120184013801035,.9120
TruncateStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.9223584354932866,.9223
TruncateStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,TfidfStrategy,0.9140615713776299,.9140
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,TKPertStrategy,0.9259917110716401,.9259
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.9452927738367201,.9452
TruncateStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,TfidfStrategy,0.8865641542727501,.8865
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9434234234234234,.9434
TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.9150227617602428,.9150
TruncateStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TfidfStrategy,TruncateStrategy,0.9364381608649162,.9364
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9292458614347026,.9292
TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,0.9457737164843092,.9457
TruncateStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,Tf4idfStrategy,0.9129724685020999,.9129
TruncateStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TfidfStrategy,TfidfStrategy,0.9195804195804196,.9195
TruncateStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,Tf4idfStrategy,0.9088494506821199,.9088
TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9223026881060513,.9223
TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,0.9170368591667667,.9170
TruncateStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.8969323578487998,.8969
TruncateStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TfidfStrategy,MaxStrategy,0.9318936877076411,.9318
TruncateStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9451263537906137,.9451
