NT2PhageStrategy,NT2BactStrategy,MegaDNAPhageStrategy,MegaDNABactStrategy,DNABERTPhageStrategy,DNABERTBactStrategy,F1Score1,F1Score2,F1Score3,F1Score4,F1Score5,Average
TfidfStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.9628543257713318,0.9526112079620361,0.9561445713043213,,,.9572
TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.952798068523407,0.9587978720664978,0.9567751288414001,,,.9561
TfidfStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.9544131755828857,0.9653827548027039,0.9556746482849121,,,.9584
TfidfStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,0.9463087320327759,0.9555125832557678,0.9531174302101135,,,.9516
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9436893463134766,0.9345703125,0.9581304788589478,,,.9454
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9638671875,0.9471642971038818,0.9550941586494446,,,.9553
TfidfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9581711888313293,0.9552093744277954,0.9500959515571594,,,.9544
TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,MaxStrategy,MaxStrategy,0.9572815299034119,0.9550941586494446,0.9639727473258972,,,.9587
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9586777091026306,0.9602327942848206,0.9405509829521179,,,.9531
TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.9424183964729309,0.9481267929077148,0.9639024138450623,,,.9514
TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9566488265991211,0.9526112079620361,0.951361894607544,,,.9535
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.9587578773498535,0.9574056267738342,0.9601941704750061,,,.9587
TfidfStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.9502174854278564,0.9595319628715515,0.9517840147018433,,,.9538
TfidfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.9612778425216675,0.9468551874160767,0.9654164910316467,,,.9578
TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9466089606285095,0.960698664188385,0.960038959980011,,,.9557
TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.955339789390564,0.9527027010917664,0.9545454382896423,,,.9541
TfidfStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9593810439109802,0.9483934044837952,0.9601167440414429,,,.9559
TfidfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9405940771102905,0.956817090511322,0.9645114541053772,,,.9539
TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9545893669128418,0.9626395106315613,0.9527027010917664,,,.9566
TfidfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9389534592628479,0.9567331075668335,0.9599609375,,,.9518
TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9640077948570251,0.9629629850387573,0.9596891403198242,,,.9622
TfidfStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9662591814994812,0.9648093581199646,0.9520116448402405,,,.9610
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9581304788589478,0.9429546594619751,0.959883987903595,,,.9536
TfidfStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.9552825689315796,0.8965517282485962,0.9375609755516052,,,.9297
TfidfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.953533411026001,0.9372905492782593,0.9583333134651184,,,.9497
TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.957198441028595,0.9562256932258606,0.9591041803359985,,,.9575
TfidfStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.9554694890975952,0.9626756906509399,0.9664559960365295,,,.9615
TfidfStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,0.9538017511367798,0.9539505839347839,0.94921875,,,.9523
TfidfStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9535783529281616,0.9537572264671326,0.9596891403198242,,,.9556
TfidfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.9542609453201294,0.9482341408729553,0.9498295187950134,,,.9507
TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.957156777381897,0.9629990458488464,0.9587178230285645,,,.9596
TfidfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9505334496498108,0.9554694890975952,0.9515503644943237,,,.9525
TfidfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9430657029151917,0.9522882103919983,0.956817090511322,,,.9507
TfidfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.962493896484375,0.9569007158279419,0.9511841535568237,,,.9568
TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.9415176510810852,0.9625668525695801,0.9554694890975952,,,.9531
TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.9510895609855652,0.9437229633331299,0.9177403450012207,,,.9375
TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.961706280708313,0.9464459419250488,0.9559321999549866,,,.9546
TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9562256932258606,0.955165684223175,0.957487940788269,,,.9562
TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9597283005714417,0.9433040022850037,0.9640077948570251,,,.9556
TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9450337290763855,0.9650145769119263,0.9601167440414429,,,.9567
TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9643728733062744,0.9589173793792725,0.9415740966796875,,,.9549
TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9582929015159607,0.9629990458488464,0.9582929015159607,,,.9598
TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9573230147361755,0.966796875,0.9437770247459412,,,.9559
TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9597673416137695,0.9530720710754395,0.9593734741210938,,,.9574
TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9606605172157288,0.9639727473258972,0.9563530683517456,,,.9603
TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.9488910436630249,0.9499757289886475,0.956817090511322,,,.9518
TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.9630350470542908,0.9468598961830139,0.9666993021965027,,,.9588
TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9543246030807495,0.9601167440414429,0.9553831219673157,,,.9566
TfidfStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9653151035308838,0.9565637111663818,0.9559321999549866,,,.9592
TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,0.9562256932258606,0.9611650705337524,0.9632892608642578,,,.9602
TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.9481915831565857,0.952705979347229,0.956817090511322,,,.9525
TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9631068110466003,0.9611272811889648,0.9576642513275146,,,.9606
TfidfStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.9546331763267517,0.9629990458488464,0.943231463432312,,,.9536
TfidfStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.9444712996482849,0.9448208808898926,0.9468598961830139,,,.9453
TfidfStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.9522891640663147,0.9526112079620361,0.9511368870735168,,,.9520
TfidfStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,0.9583945274353027,0.9555125832557678,0.9587978720664978,,,.9575
TfidfStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.9343780875205994,0.956817090511322,0.957156777381897,,,.9494
TfidfStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9625304341316223,0.9581711888313293,0.9591439962387085,,,.9599
TfidfStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9518304467201233,0.9582929015159607,0.9383429884910583,,,.9494
TfidfStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,0.9626032114028931,0.9377990365028381,0.960038959980011,,,.9534
TfidfStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9514091610908508,0.9594924449920654,0.9631068110466003,,,.9580
TfidfStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.9574056267738342,0.9635036587715149,0.9563530683517456,,,.9590
TfidfStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.9298158288002014,0.959922730922699,0.960698664188385,,,.9501
TfidfStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.9608127474784851,0.9460254907608032,0.9572815299034119,,,.9547
TfidfStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9558038115501404,0.9239294528961182,0.9529811143875122,,,.9442
TfidfStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9409505724906921,0.9488416910171509,0.9399224519729614,,,.9432
TfidfStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9486931562423706,0.9537126421928406,0.9515503644943237,,,.9513
TfidfStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9595319628715515,0.947830319404602,0.9326781034469604,,,.9466
TfidfStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.9586777091026306,0.9534883499145508,0.9559321999549866,,,.9560
TfidfStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.9630709290504456,0.9604299068450928,0.9639024138450623,,,.9624
TfidfStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.961557149887085,0.9511368870735168,0.9336633682250977,,,.9487
TfidfStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.9625668525695801,0.959571361541748,0.9668938517570496,,,.9630
TfidfStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.960622251033783,0.9385206699371338,0.9501210451126099,,,.9497
TfidfStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9420360326766968,0.9481337666511536,0.9576230049133301,,,.9492
TfidfStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.961013674736023,0.9568589329719543,0.962135910987854,,,.9600
TfidfStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9640077948570251,0.9535783529281616,0.9587978720664978,,,.9587
TfidfStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.9564375877380371,0.9555555582046509,0.9417475461959839,,,.9512
TfidfStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9625304341316223,0.9485329389572144,0.9593417048454285,,,.9568
TfidfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9535783529281616,0.9556313753128052,0.9639024138450623,,,.9577
TfidfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.9564375877380371,0.9517374634742737,0.9672691822052002,,,.9584
TfidfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9482926726341248,0.9496123790740967,0.9456469416618347,,,.9478
TfidfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9605070948600769,0.9533073902130127,0.9464373588562012,,,.9534
TfidfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9482926726341248,0.96484375,0.9554694890975952,,,.9562
TfidfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9478764533996582,0.9352446794509888,0.9548762440681458,,,.9459
TfidfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.9581711888313293,0.9614822268486023,0.9569424390792847,,,.9588
TfidfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,MaxStrategy,0.961444616317749,0.9508670568466187,0.9649805426597595,,,.9590
TfidfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9582118391990662,0.9561830759048462,0.9630709290504456,,,.9591
TfidfStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.9559686779975891,0.963468074798584,0.9645114541053772,,,.9613
TfidfStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,0.9562682509422302,0.9445782899856567,0.9500242471694946,,,.9502
TfidfStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,0.965786874294281,0.965753436088562,0.9580487608909607,,,.9631
TfidfStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.9563106894493103,0.9587178230285645,0.9375907182693481,,,.9508
TfidfStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9530266523361206,0.9640077948570251,0.9572400450706482,,,.9580
TfidfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9519650936126709,0.9541284441947937,0.9587178230285645,,,.9549
TfidfStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9368674755096436,0.9569840431213379,0.957198441028595,,,.9503
TfidfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.961519718170166,0.9509946703910828,0.9633610248565674,,,.9586
TfidfStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.9573643207550049,0.9520581364631653,0.9576230049133301,,,.9556
TfidfStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.9634324908256531,0.9507246613502502,0.9640077948570251,,,.9593
TfidfStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9650485515594482,0.9487922787666321,0.9410618543624878,,,.9516
TfidfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.959571361541748,0.9467570185661316,0.9564375877380371,,,.9542
TfidfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.955339789390564,0.9376510381698608,0.9565637111663818,,,.9498
TfidfStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.9541015625,0.9521045088768005,0.9539505839347839,,,.9533
TfidfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9459328055381775,0.9554263353347778,0.9640077948570251,,,.9551
TfidfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9477719068527222,0.9501210451126099,0.9467513561248779,,,.9482
TfidfStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9584352374076843,0.95652174949646,0.962493896484375,,,.9591
TfidfStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9564796686172485,0.960622251033783,0.9538162350654602,,,.9569
TfidfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9274661540985107,0.9560546875,0.9540396928787231,,,.9458
TfidfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.962135910987854,0.9564375877380371,0.9551374912261963,,,.9579
TfidfStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9629629850387573,0.9597283005714417,0.9595319628715515,,,.9607
TfidfStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9594132304191589,0.9663578867912292,0.9573230147361755,,,.9610
TfidfStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9625668525695801,0.9455782175064087,0.9448208808898926,,,.9509
TfidfStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9437229633331299,0.9568204283714294,0.9576230049133301,,,.9527
TfidfStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.9630709290504456,0.9600778818130493,0.9527482986450195,,,.9586
TfidfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.9502174854278564,0.9577874541282654,0.9596107006072998,,,.9558
TfidfStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9601941704750061,0.9629268050193787,0.9645114541053772,,,.9625
TfidfStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.960622251033783,0.9399327039718628,0.9459853768348694,,,.9488
TfidfStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.958072304725647,0.9432485103607178,0.9599999785423279,,,.9537
TfidfStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9544131755828857,0.9620991349220276,0.9635391235351562,,,.9600
TfidfStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.9539505839347839,0.9633610248565674,0.9464980363845825,,,.9546
TfidfStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.9452590346336365,0.9580896496772766,0.9522431492805481,,,.9518
TfidfStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.9578692317008972,0.9545014500617981,0.9625668525695801,,,.9583
TfidfStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.9620622396469116,0.9417989253997803,0.9527482986450195,,,.9522
TfidfStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.9516907930374146,0.9583736658096313,0.960545539855957,,,.9568
TfidfStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9629629850387573,0.9472168684005737,0.9339805841445923,,,.9480
TfidfStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,MaxStrategy,0.960038959980011,0.9520116448402405,0.9545014500617981,,,.9555
TfidfStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9615945816040039,0.9560546875,0.9630350470542908,,,.9602
TfidfStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9552529454231262,0.9601554870605469,0.9644076228141785,,,.9599
TfidfStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,0.9654837250709534,0.9549199938774109,0.9542801380157471,,,.9582
TfidfStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9585971832275391,0.9633610248565674,0.9619511961936951,,,.9613
TfidfStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,0.9517374634742737,0.9525193572044373,0.953533411026001,,,.9525
TfidfStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.9531627297401428,0.9569424390792847,0.9581304788589478,,,.9560
TfidfStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.9468085169792175,0.9464459419250488,0.953533411026001,,,.9489
TfidfStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9601941704750061,0.9659532904624939,0.9572815299034119,,,.9611
TfidfStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9553831219673157,0.9550072550773621,0.9637964963912964,,,.9580
TfidfStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9557608366012573,0.9511368870735168,0.9588377475738525,,,.9552
TfidfStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9461020231246948,0.9461020231246948,0.9610894918441772,,,.9510
TfidfStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.9558466672897339,0.9620991349220276,0.9580896496772766,,,.9586
TfidfStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9014778137207031,0.9629990458488464,0.9666993021965027,,,.9437
TfidfStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9486433863639832,0.958984375,0.9409468173980713,,,.9495
TfidfStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.943634569644928,0.9561022520065308,0.950851559638977,,,.9501
